census_tract_id_2020,fraction_poverty,fraction_snap,fraction_insured,median_income,fraction_hs,fraction_vacant,dep_index
06037408707,0.056,0.041,0.981,130000,0.927,0.06,0.16800624138479053
06037703003,0.077,0.079,0.986,96000,0.971,0.068,0.1990054356725474
06037980016,0.022,0.28,0.94,70800,0.778,0.057,0.3419736421139455
06037267504,0.088,0.078,0.876,99500,0.92,0.05,0.2545469942072695
06037407502,0.07,0.172,0.898,111000,0.715,0.022,0.3243511099719771
06037403409,0.052,0.049,0.946,125000,0.961,0.077,0.17659575605954367
06037264306,0.044,0.031,0.995,128000,1,0.223,0.15195685219780855
48201413203,0.209,0.007,0.923,61900,0.976,0.067,0.27063290428244285
48201541403,0.113,0.132,0.933,56100,0.918,0.064,0.29661608501040637
48201421206,0.399,0.198,0.355,29900,0.401,0.132,0.8237680139858334
48201253102,0.035,0.102,0.808,97800,0.869,0.023,0.2845779650023817
48201411002,0.07,0.009,0.919,98000,1,0.098,0.19247794731978565
48201411801,0.032,0.022,0.974,119000,0.971,0.019,0.14685114048614403
48201521202,0.243,0.055,0.722,56300,0.742,0.117,0.4582397011970931
48201550306,0.18,0.193,0.832,77100,0.951,0.149,0.3545418309733965
48201543009,0.242,0.031,0.833,74200,0.94,0,0.3154243241241057
48201553404,0.119,0.131,0.838,143000,0.941,0.015,0.24668357413752054
48201250408,0.119,0.036,0.936,108000,0.934,0.053,0.21885093482812337
48201431504,0.119,0.029,0.965,141000,0.963,0.075,0.17130455824536853
48201431304,0.068,0.078,0.867,57200,0.949,0.135,0.2868442621244956
39049009754,0.092,0,0.929,147000,0.975,0,0.14934378935508746
39049009397,0.125,0.126,0.92,50400,0.899,0.16,0.32569797744977264
39049008171,0.138,0.111,0.813,59000,0.983,0.122,0.32480670049022387
08031002704,0.099,0.246,0.895,52400,0.931,0.073,0.33947287788280983
08031004310,0.067,0.032,0.958,145000,0.999,0.026,0.13669154990151378
08031000704,0.079,0.099,0.967,135000,0.974,0.058,0.1776361558393677
08031006902,0.166,0.21,0.831,47200,0.918,0.067,0.38209595520854034
08031004112,0.033,0.047,0.979,99800,0.996,0.087,0.16831092768045375
08031012015,0.093,0.083,0.913,93600,0.949,0,0.23363633951538856
08031000706,0.322,0.216,0.933,76200,0.973,0.108,0.35956751064574405
08031006815,0.009,0.007,0.94,138000,1,0.058,0.12611563550645027
53053071412,0.056,0.129,0.967,103000,0.902,0.074,0.23184328161858644
53053072908,0.158,0.022,0.983,53400,0.986,0.105,0.2446589168684913
53053063402,0.278,0.32,0.9,63900,0.867,0.022,0.42402276720822935
53053071414,0.009,0.034,0.963,109000,0.954,0.061,0.16582617136924807
53053063301,0.063,0.342,0.847,75300,0.796,0.042,0.39615505345413027
53053070209,0.025,0.028,0.926,99600,0.849,0.037,0.22311616544596127
48061012513,0.196,0.2,0.799,69300,0.813,0.049,0.41520651092718713
48061012104,0.146,0.175,0.813,70800,0.777,0.173,0.4114165129777694
48061010101,0.134,0.199,0.755,61200,0.687,0.092,0.4646941012243644
48061010403,0.225,0.192,0.711,60400,0.73,0.105,0.49617114350799135
48061010303,0.115,0.147,0.891,73800,0.813,0.097,0.34119029295340775
42003513000,0.277,0.452,0.854,35800,0.953,0.212,0.4961961512849362
48201551502,0.111,0.25,0.9,80900,0.916,0.067,0.32317735126442615
48201314401,0.316,0.016,1,47300,1,0.213,0.30116019450744624
48201530102,0.195,0.12,0.445,67900,0.583,0.106,0.6052287330531185
48201521502,0.09,0.147,0.806,89100,0.846,0.082,0.3384156040314267
48201250202,0.297,0.202,0.514,73600,0.741,0.11,0.5803815016665828
48201551902,0.209,0.251,0.817,58800,0.923,0.094,0.4051029369082216
48201553102,0.058,0.23,0.87,83000,0.94,0.093,0.304059115311937
48201980200,0,0,1,NA,0.765,0,NA
37063001712,0.057,0.023,0.967,107000,0.976,0.047,0.16948708563342074
37063002030,0.015,0.017,0.977,188000,0.986,0.107,0.08590330677205907
35057963601,0.193,0.308,0.921,42500,0.864,0.24,0.4290529848937285
35049010205,0.189,0.03,0.956,96000,0.954,0.227,0.2560243827246271
06057000404,0.087,0.088,0.974,64800,0.934,0.166,0.2591782040969246
06057001208,0.051,0,0.961,165000,1,0.687,0.17977325229726351
31109003726,0.028,0.004,0.969,102000,0.969,0.036,0.1589267026236335
31109010402,0.037,0.041,0.975,112000,0.968,0.021,0.16086074484695392
48061010404,0.027,0.168,0.74,79900,0.734,0.165,0.40295429667723204
42003411001,0.009,0,0.997,248000,0.993,0,0.006601915126322925
42003563201,0.023,0,1,109000,0.98,0.246,0.15937735166389544
42003241300,0.11,0.121,0.949,73800,0.935,0.171,0.27828614446164224
42003261300,0.366,0.419,0.926,55800,0.91,0.012,0.46386112522924305
42003271600,0.29,0.347,0.95,40000,0.868,0.11,0.4475361401984628
53073000102,0.133,0.189,0.887,60700,0.923,0.007,0.32474240287300216
53073000201,0.296,0.126,0.919,60300,0.946,0.018,0.34155731573924397
39061020604,0.035,0.091,0.945,70000,0.969,0.031,0.2220344210592838
39061026104,0.061,0.056,0.958,74600,0.937,0.01,0.2198697246305166
42029303100,0.019,0.012,0.979,239000,0.986,0.062,0.03702534229474668
42029311702,0.02,0.042,0.945,186000,0.897,0.073,0.1342346911561366
42029302806,0.139,0.033,0.971,75200,0.989,0.034,0.2186239965257172
48121020313,0.04,0.052,0.949,125000,0.912,0.092,0.1906213966529158
48121021653,0.021,0.076,0.849,115000,0.953,0.04,0.21668947048856385
35049980200,0,0,0.426,NA,1,0.452,NA
34035054302,0.04,0.056,0.975,115000,0.949,0.03,0.1711738343292357
34035052604,0.018,0.011,0.976,195000,0.989,0.061,0.07330111886848954
34035052605,0.016,0.027,0.99,250000,0.969,0.041,0.030528549607473046
34035052701,0.004,0.035,0.917,231000,0.901,0.069,0.09758600872333198
31109003727,0.042,0.01,0.996,129000,0.985,0.043,0.1282073336672767
31109003005,0.236,0.195,0.988,70400,0.916,0.127,0.33132483382310374
31109003004,0.082,0.027,0.935,71800,0.943,0.008,0.2266429791841931
48491020505,0.009,0.042,0.983,178000,0.965,0.084,0.10194861554080727
48491020345,0.02,0.007,0.949,165000,0.951,0,0.11352695373788248
48491020350,0.083,0.007,0.937,155000,0.998,0,0.1311314099430343
48491020348,0.056,0.041,0.921,82300,0.992,0,0.20124341866675427
48497150604,0.18,0.064,0.868,89900,0.913,0.022,0.29057107831698176
53073001101,0.186,0.08,0.969,99000,0.976,0.068,0.23693804898469534
53073000807,0.091,0.125,0.935,83700,0.955,0.132,0.2588732548227651
53025011001,0.074,0.09,0.939,79600,0.953,0.034,0.23432794766136583
53025010401,0.126,0.087,0.958,96900,0.918,0.053,0.24290102708872494
53025010904,0.152,0.171,0.965,78000,0.9,0.107,0.3018405559857153
36119012201,0.016,0.057,0.982,205000,0.994,0.035,0.07103030597675458
36119013401,0.126,0.054,0.929,74400,0.878,0.071,0.278070446142949
36119015100,0.03,0.058,0.944,149000,0.881,0.155,0.18845330148370787
36119000602,0.144,0.271,0.962,58000,0.805,0.046,0.3715750356259898
36119005704,0.072,0.069,0.934,78500,0.892,0.049,0.25237666945259113
36119011601,0.105,0.275,0.975,70100,0.538,0.012,0.43072534311829713
40121485602,0.205,0.194,0.84,58400,0.911,0.426,0.42104541908703585
34035053807,0.02,0.013,0.995,250000,0.958,0,0.024835884222379784
17199021002,0.106,0.127,0.792,86900,0.908,0.22,0.33975568428193603
17199020801,0.103,0.092,0.939,66800,0.914,0.149,0.28144042991710666
36065026501,NA,NA,0.929,NA,NA,NA,NA
22113950103,0.152,0.118,0.953,60600,0.885,0.156,0.31578108178988296
12009071345,0.089,0.116,0.904,58500,0.975,0,0.2661313048115427
37183053427,0.007,0.068,0.962,137000,0.985,0.086,0.1445959518302377
53057951502,0.142,0.078,0.932,101000,0.964,0.024,0.23275511174732788
53057950803,0.053,0.152,0.987,107000,0.947,0.232,0.2301019666889946
53057940201,0.053,0.041,0.979,99500,0.982,0.105,0.18008524657349093
53061051929,0.104,0.108,0.923,119000,0.938,0.034,0.2272717637625053
53061052807,0.077,0.244,0.945,93200,0.896,0.011,0.2838059535234638
53061052119,0.172,0.064,0.963,140000,0.919,0.048,0.21221530968299562
29023950101,0.11,0.16,0.947,59500,0.889,0.075,0.30695749190436494
36043011503,0.098,0.066,0.962,96900,0.945,0.159,0.22920292528079875
28011950601,0.132,0.027,0.921,60100,0.927,0.208,0.2862758635275154
51153900301,0.205,0.056,0.911,105000,0.864,0.05,0.28765297591932004
51153900602,0.096,0.099,0.814,67300,0.922,0.027,0.30972157472325357
51153901419,0.299,0.163,0.821,63300,0.771,0.04,0.4479588310484224
35001004763,0.101,0.094,0.829,76700,0.947,0.047,0.2904283262937237
40069660202,0.16,0.045,0.886,62900,0.846,0.169,0.3338598606602932
13121010315,0.065,0.345,0.791,90800,0.918,0.048,0.3649156117469317
13121008203,0.242,0.451,0.843,NA,0.91,0.088,NA
13121010527,0.139,0.238,0.87,42100,0.848,0,0.38737887057214876
13121007810,0.346,0.324,0.946,45500,0.911,0.066,0.4363912388420817
48051970501,0.106,0.126,0.9,54700,0.952,0.335,0.32553263809660254
48051970502,0.106,0.163,0.904,71600,0.812,0.195,0.3516954041312593
12009064129,0.079,0.034,0.902,111000,0.876,0.046,0.2337187682943969
12009065128,0.281,0.174,0.802,35300,0.88,0.084,0.44428161661418075
53061053510,0.111,0.148,0.915,87700,0.874,0.113,0.3011418959573541
53061041816,0.06,0.185,0.933,142000,0.935,0.05,0.21560210294863932
53061050404,0.016,0.041,0.765,95200,0.991,0.017,0.2365746801317859
53061052122,0.079,0.009,0.942,172000,0.968,0,0.12438381059017148
53045960403,0.071,0.029,0.971,79700,0.999,0.212,0.2085525902056123
37071031706,0.254,0.378,0.916,40600,0.837,0.089,0.46484166786893283
37071031303,0.21,0.453,0.916,51300,0.829,0.032,0.4598337381799917
35001004761,0.008,0.125,0.882,93000,0.882,0,0.25258342833012765
35001940800,NA,NA,NA,NA,NA,NA,NA
35001000908,0.458,0.511,0.821,33000,0.652,0.233,0.6905668015094479
35001004900,0.296,0.201,0.926,31200,0.95,0.128,0.39695513287914913
35001003741,0.057,0.025,0.995,192000,0.992,0,0.07775871121014469
35001980000,0.114,0.056,0.981,78900,0.982,0.041,0.2136654127354226
35001003744,0.008,0.053,0.983,250000,1,0,0.023065010112142674
45063020512,0.082,0.039,0.928,64700,0.92,0.058,0.2521731939417093
13121007710,0.232,0.067,0.65,48100,0.841,0.138,0.4605837200797775
13121010532,0.111,0.386,0.826,67200,0.915,0.081,0.40393002142618156
13121011310,0.414,0.282,0.817,52600,0.833,0.121,0.5197739286416667
13121010307,0.086,0.1,0.886,130000,0.897,0.058,0.23979832007053797
13121010520,0.287,0.308,0.957,66300,0.988,0.059,0.36427451583104237
13121010526,0.086,0.126,0.798,85000,0.933,0.082,0.30807649773192314
13121009104,0.115,0.05,0.975,107000,1,0.066,0.18766243304411587
12009069904,0.03,0.029,0.983,135000,0.971,0.138,0.14524324580690848
12009064702,0.078,0.139,0.953,63000,0.853,0.448,0.340109780238248
12009071602,0.13,0.048,0.932,68600,0.989,0.1,0.24749043260258494
12009071201,0.027,0.011,0.971,80900,0.973,0.088,0.1822895523740478
12009071204,0.111,0.054,1,51600,0.979,0.077,0.23321281001509753
34011030402,0.059,0.136,0.963,78100,0.941,0,0.2356689071778828
34011020302,0.448,0.283,0.596,30900,0.395,0.066,0.7705884745678511
35045000207,0.465,0.395,0.925,NA,0.789,0.125,NA
22109000502,0.113,0.129,0.956,57900,0.853,0.011,0.30152048712689455
22109000901,0.163,0.269,0.906,61000,0.933,0.118,0.36047777246354323
37071030106,0.014,0.057,1,120000,1,0.073,0.13749642794476163
37071031304,0.211,0.185,0.91,47000,0.843,0,0.3781701273118593
37071030206,0.075,0.056,0.933,97600,0.908,0,0.22284223660942218
37071031203,0.074,0.15,0.95,101000,0.968,0.035,0.22521936558955513
36117020202,0.032,0.172,0.995,91900,0.939,0.01,0.21607147965022575
36047079201,0.215,0.312,0.959,86400,0.938,0.158,0.35247770886624163
36047044901,0.268,0.173,0.844,61500,0.813,0.041,0.4199387391682766
36047078801,0.099,0.161,0.933,58500,0.879,0.161,0.3228497337621446
36047014101,0.123,0.125,0.971,156000,0.957,0.065,0.18714302011826234
36047014901,0.056,0.008,0.983,162000,0.934,0.027,0.12450147121932563
36047035102,0.29,0.47,0.977,49700,0.81,0.029,0.4761212718749278
36047034902,0.26,0.269,0.993,46600,0.894,0.11,0.3846664131067846
45063020807,0.234,0.325,0.761,39000,0.839,0.085,0.4993871584138161
45063021043,0.017,0.02,0.923,76300,0.957,0.045,0.2034885318223223
45063021309,0.026,0.051,0.938,89600,0.97,0.151,0.20680995922814815
45063021037,0.249,0.043,0.914,84400,0.943,0.026,0.28512696272295385
45063021044,0.054,0.224,0.766,75200,0.762,0.072,0.4027454294755566
45063021048,0.046,0,0.983,96300,0.965,0.034,0.16440903141515248
48491020207,0.047,0.005,0.917,142000,0.9,0.026,0.1728297244495522
48491021405,0.106,0.027,0.851,92400,0.879,0.021,0.2708127300559548
18057110818,0.005,0.022,0.917,120000,0.963,0.06,0.16538927363938521
18057110302,0.046,0.063,0.981,131000,0.985,0.027,0.14717677399751486
18057110517,0.047,0.027,0.957,94400,0.99,0.048,0.17704897384038892
18057110817,0.034,0.083,0.954,109000,0.982,0.033,0.17919447621513537
26161426002,0.042,0.012,0.968,135000,0.983,0.112,0.1425896645471449
26161454001,0.015,0,1,113000,0.991,0,0.12143041502705101
26161980200,NA,NA,NA,NA,NA,NA,NA
40123088802,0.159,0.193,0.833,49200,0.917,0.132,0.3801717235132231
12081002020,0.053,0.023,0.948,115000,0.973,0.231,0.19056503016010287
12081002024,0.027,0.006,0.989,115000,0.951,0.399,0.18875903491592824
12081002025,0.063,0.034,0.857,96200,0.963,0.221,0.24828807086417806
12081002018,0.046,0.02,0.956,136000,0.957,0.035,0.1496716503253392
12081001603,0.048,0.038,0.994,54900,0.944,0.296,0.24421902899825865
12081001801,0.049,0.013,0.919,108000,0.987,0.517,0.23094680068022103
12081001802,0.086,0,0.896,98200,0.974,0.746,0.28649793547391356
12081002019,0.107,0,0.974,84300,1,0.207,0.20585972325445814
34029715702,0.048,0.026,0.976,90600,0.967,0.157,0.1935787322834762
13135050621,0.073,0.038,0.958,124000,0.968,0,0.165457780838805
13135050115,0.096,0.045,0.899,71800,0.846,0.18,0.30199325199879234
13135050116,0.022,0.021,0.928,147000,0.959,0,0.1384175608600665
13135050635,0.012,0.07,0.929,119000,0.829,0.054,0.22259798355928917
13135050226,0.071,0.165,0.933,101000,0.894,0,0.25567512225742667
13135050732,0.123,0.143,0.895,70000,0.906,0.023,0.3046580985524089
13135050464,0.138,0.144,0.825,92500,0.795,0.106,0.36328568322066
13135050450,0.043,0.096,0.67,85700,0.744,0.1,0.3967038774835401
13135050118,0.174,0.082,0.866,107000,0.893,0.068,0.29231878433176955
06073018619,0.014,0.036,0.973,173000,0.97,0.126,0.11280399021152923
06073017064,0.007,0.148,0.986,208000,0.99,0.031,0.09195801728702689
06073019810,0.177,0.042,0.972,117000,0.96,0,0.2040807970210205
06073017307,0.056,0.018,0.967,143000,0.987,0.361,0.1698859099248065
06073018302,0.117,0.206,0.889,68000,0.956,0.378,0.34929100889854914
06073001301,0.072,0.043,0.861,106000,0.979,0.09,0.2237842719047337
26115831700,0.178,0.173,0.981,67100,0.933,0.062,0.297999359821242
26115831400,0.135,0.16,0.981,60600,0.894,0.043,0.29643916556783995
34007603202,0.1,0.034,0.949,112000,0.957,0.093,0.2008345993599159
22045031102,0.059,0.131,0.921,72900,0.798,0.173,0.32171982494420515
22045030402,0.45,0.142,0.969,41000,0.793,0.258,0.4734736488039991
22045030401,0.16,0.328,0.937,70500,0.792,0.179,0.4119823175833807
22045030201,0.05,0.091,0.942,80200,0.862,0.145,0.26845622134923725
34029728001,0.087,0.004,0.994,81200,0.983,0.746,0.263488711919346
34029736107,0.079,0.142,0.977,76500,0.914,0.046,0.2545584471369642
34029722004,0.052,0.127,0.981,62900,0.872,0.083,0.2695785454603419
34029710101,0.053,0.045,0.869,135000,0.894,0.364,0.2509163134505563
34029735004,0.01,0.059,0.96,132000,0.945,0.021,0.1537725665463889
04019004337,0.148,0.109,0.998,49600,0.937,0.134,0.28464840649713646
04019004439,0.036,0,0.962,126000,0.954,0.038,0.148029553191451
04019004729,0.021,0.007,0.972,115000,0.996,0.241,0.16004334473076345
13135050110,0.23,0.062,0.787,106000,0.851,0.101,0.35224605351105354
13135050444,0.069,0.085,0.639,78000,0.736,0.018,0.4129721178884655
13135050456,0.175,0.073,0.585,34100,0.777,0.087,0.4947995607569567
13135050328,0.268,0.091,0.668,50000,0.691,0,0.5057211614593945
13135050740,0.109,0.013,0.863,66100,0.771,0.101,0.3307453157944722
13135050459,0.214,0.128,0.725,61200,0.749,0.05,0.4551348888806948
47037018411,0.093,0.018,0.828,58800,0.967,0.094,0.2793783375044118
47037015805,0.071,0.1,0.683,55900,0.735,0.097,0.4299763224716359
47037015635,0.038,0.043,0.901,113000,0.919,0.029,0.2052999824505489
28105950101,0.281,0.067,0.967,43200,0.901,0.092,0.3395986653062967
12086001608,0.137,0.44,0.833,65400,0.786,0.024,0.4640821051303786
12086981200,NA,NA,NA,NA,NA,NA,NA
12086007607,0.074,0.055,0.969,96400,0.953,0.07,0.20304752950312233
12086001705,0.166,0.499,0.828,56200,0.748,0.053,0.5166647209613581
12086008810,0.056,0.211,0.926,57200,0.865,0.015,0.31516356283989394
12086014702,0.108,0.131,0.929,85200,0.641,0.061,0.3642533718092239
12086007709,0.067,0.084,0.89,97100,0.842,0.073,0.2751622601456161
12086003606,0.335,0.501,0.846,27600,0.768,0.042,0.5819533962992236
22045031301,0.303,0.151,0.853,59000,0.836,0.068,0.41906504128390265
51013103403,0.023,0.013,0.968,128000,0.993,0.173,0.14621198174366865
51013101408,0,0.021,0.952,163000,1,0.075,0.10391747104248655
42091205811,0.054,0.035,0.963,120000,0.989,0.098,0.16411866683967008
42091205810,0.033,0.036,0.988,108000,0.983,0.081,0.15855363407865755
40015161601,0.191,0.089,0.872,62700,0.786,0.072,0.3712710853990442
40019892501,0.125,0.154,0.873,71500,0.92,0.072,0.3162831092243409
40019892802,0.367,0.438,0.85,34700,0.793,0.189,0.5748466405994684
04019004727,0.012,0.035,0.961,110000,0.965,0.048,0.16181083982614647
34021003304,0.016,0,0.991,236000,0.891,0,0.055349072858683984
04019004513,0.343,0.32,0.887,36600,0.831,0.059,0.4892471567525242
04019004430,0.089,0.147,0.943,94800,0.895,0.047,0.26284654434148047
39119911601,0.05,0.074,0.965,98600,0.961,0.082,0.19914500382861805
39035152303,0.088,0.072,0.951,49400,0.862,0.062,0.28826406700966095
42045410402,0.018,0.05,1,172000,0.983,0.098,0.10166567010400325
47037013001,0.077,0,0.947,71200,0.964,0.192,0.22724853276365345
48029121912,0.05,0.014,0.904,124000,0.955,0.052,0.1808769260072458
48029171927,0.15,0.12,0.852,73700,0.95,0.11,0.31450884833197224
48029120401,0.134,0.013,0.869,85800,0.938,0.043,0.25753233596734487
06085511917,0.006,0.018,0.992,250000,0.993,0.012,0.012481754647008658
06085512515,0.039,0.048,0.977,174000,0.934,0.008,0.12073310860909972
48029111100,0.066,0.095,0.889,78700,0.925,0.256,0.2871157810817361
06085512054,0.125,0.07,0.949,120000,0.939,0.043,0.21324531947726572
48029120503,0.269,0.198,0.807,41600,0.887,0.065,0.43582765320254485
12086005803,0.125,0.265,0.85,59900,0.818,0.067,0.40092901558845645
12086000717,0.144,0.27,0.79,70600,0.653,0.018,0.47122851652258607
12086009062,0.153,0.304,0.838,74400,0.711,0.048,0.4475393273533121
12086000718,0.172,0.32,0.848,47400,0.727,0.054,0.4728242189948488
12086013801,0.12,0.322,0.867,65200,0.893,0.062,0.3798114362650124
12086015001,0.054,0.209,0.918,74200,0.753,0,0.3383977504886455
12086012501,0.171,0.305,0.987,99700,0.78,0,0.3494476459351363
12086004904,0.131,0.286,0.852,58700,0.711,0.131,0.4526245348287658
12086004903,0.143,0.267,0.803,46800,0.814,0.133,0.4444837649679602
12086009057,0.105,0.09,0.877,84800,0.894,0.056,0.2850376698013278
12086008422,0.182,0.078,0.898,78900,0.917,0.012,0.29116342460007366
12086019801,0.076,0.18,0.968,114000,0.908,0,0.23337556979562896
12086010710,0.04,0.328,0.871,74800,0.889,0.034,0.3440475238996354
12086019802,0.049,0.12,0.883,129000,0.894,0,0.22990254844114932
12086010804,0.291,0.365,0.748,57700,0.75,0.061,0.5460023986420847
40019892502,0.083,0.087,0.873,91200,0.913,0.045,0.2654121410303551
40051000802,0.101,0.059,0.89,91500,0.917,0.086,0.25991470676640116
25017385203,0.049,0.006,0.979,116000,0.994,0.062,0.1455917619831472
25017332202,0.084,0.055,0.958,126000,0.964,0.024,0.17651300849314344
25017350701,0.109,0.05,1,119000,0.984,0.053,0.17037563765222266
42045410306,0.003,0.047,0.984,161000,0.849,0.068,0.15242364064767133
36109001302,0.082,0.065,0.998,114000,0.987,0.059,0.17060600840105264
34023008213,0.042,0,1,129000,0.945,0,0.13225086165880678
34023001003,0.029,0.062,0.96,127000,0.867,0.039,0.1932893483102655
34023007914,0.07,0.022,0.994,103000,0.973,0.021,0.1649575178075287
34023008506,0.016,0.035,0.963,147000,0.938,0,0.13487097760839747
34023003601,0.079,0.123,0.972,89200,0.847,0.076,0.26600908076291785
06061020607,0.02,0.064,0.978,219000,0.994,0.007,0.06090345962228475
06085503221,0.217,0.325,0.97,66800,0.7,0.017,0.43300085455589404
48029121124,0.034,0.075,0.935,122000,0.94,0.104,0.19509543962743697
06085507003,0.01,0.021,0.991,250000,0.996,0.129,0.02749096229156459
06085507004,0.084,0.021,0.997,171000,0.969,0.127,0.12460633033791145
06085504903,0.037,0.017,0.979,221000,0.937,0.056,0.07523457762430458
06085512056,0.042,0.068,0.922,119000,0.755,0.039,0.2574515886788053
06085507704,0.054,0.061,0.947,176000,0.957,0.055,0.13645254603462575
06085512513,0.029,0.125,0.943,92600,0.879,0.081,0.24783753245704274
06085508708,0.079,0.06,0.97,250000,0.989,0.059,0.06356224284545799
12086019402,0.132,0.074,0.908,95300,0.887,0.023,0.267546742149915
12086020001,0.133,0.404,0.82,77300,0.677,0,0.48065170546998226
12086018803,0.171,0.05,0.809,80300,0.908,0.053,0.31831349378705165
12086019501,0.14,0.151,0.91,97400,0.945,0.052,0.2743744851731394
12086016502,0.051,0.065,0.935,126000,0.948,0,0.17969047995018664
12086012702,0.028,0.094,0.938,159000,0.938,0.025,0.15820565444429252
12086008313,0.104,0.268,0.902,61700,0.851,0.062,0.36282444980753914
12086007610,0.116,0.017,0.882,104000,0.973,0.033,0.2199313080834759
12086017401,0.036,0.08,0.94,74400,0.845,0.079,0.2643288053100488
12086003710,0.17,0.085,0.786,106000,0.955,0.194,0.31564084896806566
12086008430,0.243,0.171,0.886,51800,0.863,0.086,0.3923956484159451
12086000223,0.164,0.156,0.734,42200,0.783,0.068,0.45042009822705464
12086000312,0.236,0.175,0.745,34900,0.882,0.128,0.45540001845564215
12086000226,0.158,0.198,0.932,55800,0.885,0.262,0.3653302437019355
25017325102,0.147,0.129,0.967,88000,0.868,0.071,0.2852281298861927
25017370403,0.038,0.057,1,126000,0.975,0.015,0.14201803888645814
25017351002,0.058,0.095,0.986,149000,0.961,0.083,0.15813684729087224
25017323101,0.025,0.062,0.982,169000,0.993,0.02,0.10427509623237226
25017354901,0.079,0.058,1,157000,0.986,0.161,0.14279981033294878
25017383401,0.123,0.15,0.941,76500,0.862,0.043,0.30153973451756794
25017321301,0.252,0.216,0.906,67300,0.73,0.058,0.42973720406276156
25017320107,0.033,0.068,0.983,179000,0.982,0.063,0.10854340367513152
40083600903,0.019,0.006,0.853,75900,0.943,0.085,0.23517299779780718
06059062650,0.167,0.06,0.962,151000,0.97,0.032,0.18159035586753994
06061021325,0.084,0.055,0.986,137000,0.967,0.025,0.1561708960091711
36105951302,0.134,0.045,0.984,57800,0.867,0.319,0.304079222756789
36105951802,0.276,0.349,0.968,57600,0.764,0.16,0.4628320377419532
36105951702,0.048,0.014,0.937,139000,0.935,0.345,0.19598767043104318
36105950201,0.181,0.192,0.957,39000,0.933,0.266,0.36040940252623754
36081120701,0.06,0.165,0.956,107000,0.898,0.03,0.24075820821958563
36081039901,0.042,0.219,0.765,104000,0.718,0.051,0.385875502649409
36081084902,0.316,0.267,0.727,45700,0.638,0.053,0.5795006188597658
36081116302,0.402,0.19,0.921,61400,0.635,0.019,0.4979018979386557
06085502704,0.029,0.078,1,206000,0.985,0.024,0.07584547119886849
26155031501,0.133,0.084,0.916,78100,0.946,0.061,0.26693892819787746
17111871113,0.056,0.046,0.975,140000,0.988,0,0.1359342649948009
17111870403,0.047,0.108,0.924,104000,0.967,0.016,0.20907200758203098
26077002104,0.04,0.049,0.931,92600,0.986,0.127,0.20270617473911218
26077001002,0.267,0.387,0.939,34000,0.804,0.152,0.4872098177304393
26077002908,0.03,0.057,0.98,138000,0.99,0.032,0.1335585562733733
26077001509,0.456,0.101,0.873,45200,0.788,0.066,0.47439936964484253
12086009810,0.076,0.094,0.807,64600,0.922,0.07,0.3114685834828895
12086006607,0.161,0.201,0.852,80800,0.877,0.167,0.3671782163483923
12086000144,0.083,0.054,0.971,70100,1,0.369,0.24565711439384258
12086006603,0.301,0.274,0.911,40500,0.947,0,0.40417884514297375
12086000908,0.124,0.421,0.855,61000,0.688,0,0.4799634745152233
12086012701,0.052,0.09,0.951,129000,0.916,0.042,0.1946264458970503
12086000508,0.388,0.607,0.836,24800,0.742,0.044,0.6456334641594969
12086010019,0.091,0.378,0.774,58900,0.741,0.021,0.47240806825359055
12086012102,0.117,0.153,0.817,76400,0.912,0.016,0.3259430001201787
12086009325,0.081,0.084,0.768,66600,0.818,0.049,0.3551508781760836
12086011701,0.033,0.11,0.787,84400,0.908,0.037,0.29373901606192154
12086011702,0.126,0.299,0.867,50900,0.866,0.043,0.3938253647362422
12086013301,0.144,0.309,0.928,67200,0.767,0.024,0.39773586800449984
12086009053,0.058,0.202,0.876,86800,0.891,0.043,0.30106243666197546
06059062654,0.128,0.083,0.95,187000,0.96,0.05,0.15525068624226507
06059042341,0.059,0.06,0.934,128000,0.942,0.065,0.1889961437843341
06059075517,0.26,0.083,0.87,94200,0.827,0.118,0.35788301286858343
06059052430,0.044,0.018,0.974,178000,0.964,0.086,0.1101263745727049
06059052434,0.036,0.081,0.992,166000,0.955,0,0.12280906101159725
06059075516,0.264,0.156,0.939,114000,0.891,0.088,0.31411307480697775
06059052529,0.061,0.087,0.994,174000,0.967,0.045,0.12646546274478956
06059052433,0.089,0.034,0.93,120000,0.977,0.075,0.18868536459550617
06059063909,0.143,0.088,0.909,112000,0.985,0.095,0.2363323450302773
06059032062,0.026,0.006,0.994,234000,0.993,0.022,0.029309664325881273
48157673202,0.057,0.069,0.967,160000,0.976,0.056,0.13967542237721028
48157670804,0.023,0.104,0.925,102000,0.944,0.043,0.21217222565507052
48157673402,0.006,0.058,0.859,113000,0.974,0.036,0.19698051380024095
48157672906,0.076,0.201,0.902,79000,0.927,0,0.2866901531805341
48157673008,0.055,0.038,0.974,155000,0.949,0.019,0.13627467031165175
48157673401,0.076,0.192,0.962,131000,0.984,0.053,0.20546800308752416
48157674503,0.003,0,0.989,232000,0.963,0.064,0.03840589967847693
21133950201,0.29,0.33,0.923,41300,0.655,0.08,0.5192283520642347
21133950601,0.214,0.203,0.966,37100,0.852,0.156,0.387273220190199
50007002304,0.095,0.09,0.982,91200,0.931,0.063,0.22647264421816815
24021751905,0.007,0.021,0.99,159000,0.994,0.042,0.09390910832895226
12086015103,0.143,0.126,0.962,165000,0.872,0.061,0.21774743651933717
